000878,68.5,76.2,29.0,19.1,23.7,15.4,12.4,0.4
000883,84.7,94.3,9.5,17.2,22.8,25.4,22.3,2.8
000884,51.3,57.1,45.9,26.0,17.1,7.6,1.9,0.0
000885,88.9,99.0,7.7,10.7,26.1,25.1,30.2,0.3
000892,90.0,100.2,9.0,9.7,16.0,22.6,42.3,0.0
000893,86.8,96.6,4.7,16.5,37.0,20.1,19.7,2.0
000901,94.7,105.4,3.8,9.0,17.2,23.8,46.2,0.0
000912,28.9,32.2,64.4,14.9,4.0,0.0,0.0,0.0
000919,83.7,93.2,9.1,16.6,33.9,19.5,19.8,1.1
000927,94.8,105.5,6.6,6.3,11.4,24.1,51.6,0.0
000935,87.4,97.3,6.7,12.4,31.9,20.2,27.1,0.9
000936,15.7,17.5,16.9,11.3,5.6,0.0,0.0,0.0
000938,43.3,48.2,66.5,14.9,11.8,6.8,0.0,0.0
000941,75.6,84.2,15.5,23.0,29.0,22.5,10.0,0.0
000950,71.9,80.0,24.6,17.5,24.6,15.1,17.5,0.0
000951,68.1,75.8,22.2,29.6,26.0,12.4,9.8,0.0
000952,58.1,64.7,39.7,22.5,22.5,12.8,2.2,0.0
000953,54.7,60.9,39.6,31.0,20.9,7.5,1.1,0.0
000968,42.2,47.0,64.7,19.2,8.2,4.3,2.6,0.0
000976,90.0,100.2,8.9,9.4,21.5,21.1,36.8,2.3
000992,84.6,94.2,8.8,16.7,27.6,26.1,18.9,2.0
001024,94.2,104.8,8.4,5.8,12.3,16.8,56.8,0.0
001040,53.3,59.4,46.7,23.0,15.0,9.0,5.6,0.0
001073,64.0,71.3,33.8,21.2,18.1,15.3,11.3,0.0
001081,82.5,91.8,10.8,15.8,34.1,17.9,19.8,1.2
001099,81.5,90.7,15.2,14.7,23.8,23.7,18.9,3.7
001107,83.3,92.8,13.0,14.6,19.8,20.9,29.1,1.9
001123,57.3,63.8,35.1,26.4,21.3,8.4,5.1,0.5
001131,87.7,97.6,9.6,11.0,21.3,26.1,31.4,0.2
001149,80.4,89.5,13.8,16.2,24.8,15.2,25.2,3.1
001172,77.9,86.7,17.8,17.4,24.3,20.2,19.6,0.6
001180,92.5,103.0,6.3,7.8,20.4,25.3,40.1,0.0
001198,85.1,94.7,6.8,17.4,33.8,22.1,18.2,1.8
001206,76.4,85.0,18.2,19.2,23.9,23.3,15.5,0.0
001230,98.1,109.2,3.0,5.4,16.0,17.2,58.4,0.0
001255,92.4,102.9,6.3,7.0,23.5,25.3,37.5,0.4
001297,96.2,107.1,2.1,5.0,26.0,23.4,41.4,1.7
001321,87.0,96.8,7.9,15.9,21.0,22.9,32.2,0.0
001339,77.1,85.9,17.9,19.2,23.6,19.9,17.3,2.1
001347,84.1,93.6,13.0,13.8,21.0,21.9,30.3,0.0
001370,94.9,105.7,4.6,8.0,22.3,23.2,28.0,13.9
001388,90.9,101.2,6.3,9.9,25.4,21.8,32.4,3.9
001396,50.4,56.1,54.1,18.4,17.3,6.8,3.4,0.0
001404,89.0,99.1,10.3,11.3,14.2,20.6,43.6,0.0
001412,93.5,104.1,3.9,9.3,18.5,31.4,36.9,0.0
001420,82.9,92.3,9.2,15.5,34.5,20.5,17.9,1.3
