8995,82.8,9.1,10.1,0.0,43.4,23.2,0.0,57.6,28.3,90.9
9038,100.0,67.8,0.0,0.0,0.0,100.0,0.0,0.0,0.0,98.3
9043,61.8,10.1,10.1,0.0,29.2,24.7,0.0,33.7,7.9,97.8
9084,75.7,6.5,13.1,0.0,36.4,7.5,0.0,63.6,6.5,90.7
9091,63.3,41.5,26.2,14.4,14.4,21.1,0.0,23.4,2.6,93.7
9134,67.2,10.4,25.4,0.0,38.8,17.9,1.5,11.9,1.5,92.5
9145,96.7,46.7,70.7,0.0,1.1,96.7,0.0,0.0,1.1,100.0
9200,69.0,1.2,6.0,0.0,50.0,15.5,0.0,0.0,10.7,92.9
9283,27.9,20.6,20.6,0.0,0.0,0.0,0.0,0.0,0.0,98.5
9286,64.2,44.6,36.2,32.7,6.7,10.1,0.0,11.7,0.0,98.4
9421,8.5,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,88.7
9498,91.1,0.0,0.0,0.0,82.1,0.0,0.0,46.3,5.7,91.1
9514,63.0,2.4,0.0,0.0,46.4,2.4,0.0,26.2,0.0,75.0
9555,63.0,0.0,0.0,0.0,32.9,2.4,0.0,2.4,0.0,48.2
9571,44.4,8.3,16.7,0.0,0.0,22.2,0.0,8.3,2.8,88.9
9589,75.7,5.4,1.4,0.0,56.8,1.4,0.0,66.2,0.0,93.2
9779,85.4,22.9,35.4,0.0,37.5,46.9,0.0,54.2,19.8,100.0
9803,68.8,15.3,21.5,2.1,33.3,19.4,0.0,31.9,14.6,95.8
9894,68.9,24.4,26.7,0.0,15.6,22.2,0.0,26.7,0.0,95.6
9936,63.0,14.9,17.7,5.0,14.2,11.3,0.0,29.1,13.5,93.6
9997,24.4,3.8,0.0,1.3,20.5,0.0,0.0,0.0,0.0,98.7
10041,72.3,24.1,34.8,0.0,27.7,27.7,0.9,35.7,7.1,94.6
10090,55.9,11.8,11.8,0.0,17.6,2.9,0.0,41.2,2.9,88.2
10173,89.1,17.2,15.6,0.0,68.8,32.8,0.0,48.4,7.8,98.4
10199,55.1,10.2,10.2,1.6,31.0,12.3,0.0,32.1,1.6,87.7
10200,31.9,6.4,0.0,0.0,23.4,2.1,0.0,0.0,0.0,78.7
10272,89.2,6.6,11.8,0.0,59.4,10.8,0.0,63.7,7.5,94.8
10421,63.0,0.0,0.0,0.0,50.8,1.7,0.0,3.4,0.0,93.2
10439,76.0,9.0,23.0,0.0,31.0,21.0,0.0,36.0,13.0,97.0
10462,48.8,6.9,9.7,0.9,19.2,19.7,0.0,9.7,1.2,85.5
10660,74.9,49.6,42.7,16.1,13.1,21.5,0.0,11.9,0.6,98.8
10769,81.7,6.5,15.1,0.0,40.9,33.3,0.0,47.3,10.8,94.6
10819,53.3,3.3,9.3,0.0,31.7,8.7,0.0,20.3,8.7,83.3
10884,60.9,28.3,23.9,6.5,19.6,0.0,0.0,27.2,2.2,100.0
10926,71.2,30.1,31.5,12.3,9.6,46.6,0.0,27.4,1.4,100.0
11049,55.7,12.2,19.2,8.5,23.4,10.1,0.0,20.8,0.8,94.6
11056,98.5,13.4,31.3,0.0,89.6,38.8,0.0,49.3,17.9,100.0
11072,80.4,12.4,25.5,0.0,15.7,30.7,2.6,51.6,5.2,96.1
11114,83.5,13.2,24.0,8.3,32.2,24.0,0.0,42.1,5.0,98.3
11163,94.4,25.0,30.6,0.0,58.3,47.2,0.0,63.9,0.0,97.2
11171,86.6,11.8,11.8,0.0,44.5,20.2,0.0,66.4,0.0,98.3
11239,62.5,2.1,16.7,0.0,31.3,4.2,0.0,45.8,6.3,93.8
11288,69.7,25.8,9.1,0.0,22.7,7.6,0.0,42.4,3.0,98.5
11304,69.5,27.7,25.5,12.8,21.3,8.5,0.0,37.6,29.8,92.9
11460,72.6,12.9,19.4,0.0,29.0,24.2,0.0,59.7,14.5,93.5
11478,71.7,3.3,15.0,0.0,23.3,21.7,0.0,55.0,18.3,88.3
11502,70.5,9.8,11.5,0.0,27.9,26.2,0.0,60.7,1.6,96.7
11506,92.6,56.8,70.4,0.0,28.4,71.6,0.0,53.1,0.0,98.8
11533,45.2,16.1,25.8,0.0,12.9,9.7,0.0,0.0,0.0,100.0
11534,63.0,2.8,2.8,0.0,50.0,0.0,0.0,5.6,2.8,83.3
11551,55.8,17.4,18.8,0.0,9.4,20.3,0.0,25.4,2.2,96.4
11609,81.6,1.2,4.3,0.0,57.1,56.4,0.0,45.4,12.9,89.6
11627,61.2,27.1,24.9,4.7,16.5,6.7,0.0,39.9,13.4,93.0
11668,59.8,8.2,12.4,1.0,41.2,7.2,0.0,19.6,2.1,91.8
11684,77.3,33.3,16.7,0.0,22.7,47.3,0.0,25.3,8.0,98.7
11692,85.0,17.5,9.3,10.4,46.8,11.4,0.0,42.9,7.1,96.8
11791,75.8,16.0,15.7,4.5,59.8,15.2,0.0,18.5,14.6,98.3
11923,5.3,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,86.8
11995,71.9,3.1,2.1,2.1,65.6,3.1,0.0,8.3,0.0,82.3
12039,49.6,4.6,7.6,0.0,36.6,12.2,0.0,21.4,10.7,92.4
12045,32.1,3.6,3.6,0.0,7.1,21.4,0.0,0.0,0.0,89.3
12310,57.6,12.9,19.4,0.5,30.9,14.3,0.0,30.9,18.9,94.5
12328,56.8,10.1,4.9,1.0,40.6,8.4,0.0,24.4,3.6,86.4
12335,54.9,0.0,0.0,0.0,52.1,1.4,0.0,4.2,0.0,67.6
12352,63.0,4.5,0.0,0.0,28.8,0.0,0.0,0.0,0.0,80.3
12355,63.0,4.2,0.0,0.0,29.2,0.0,0.0,0.0,0.0,75.0
12377,95.9,32.7,36.7,0.0,24.5,67.3,0.0,65.3,34.7,100.0
12391,77.3,21.9,50.8,0.0,6.3,68.8,0.0,18.8,0.0,98.4
12450,72.9,16.8,10.3,0.0,26.2,32.7,0.9,38.3,6.5,98.1
12500,70.9,6.1,8.5,0.0,51.8,17.4,0.4,30.8,17.0,93.9
12567,85.1,10.6,42.6,0.0,44.7,44.7,0.0,48.9,0.0,95.7
12591,92.8,13.4,29.9,0.0,50.5,45.4,0.0,62.9,12.4,96.9
12625,89.2,27.0,18.9,0.0,24.3,37.8,0.0,43.2,0.0,100.0
12641,100.0,38.5,53.8,1.5,33.8,75.4,0.0,35.4,0.0,100.0
12674,93.5,24.7,10.4,0.0,19.5,36.4,2.6,59.7,45.5,97.4
12773,62.5,7.5,16.7,0.0,21.7,18.3,0.0,42.5,12.5,89.2
12799,80.2,25.2,28.2,3.8,35.1,26.7,0.0,37.4,26.7,90.1
12849,54.4,8.8,16.2,1.5,27.9,20.6,0.0,23.5,11.8,98.5
13110,58.0,16.0,28.0,2.0,12.0,29.0,0.0,15.0,0.0,97.0
13128,82.1,1.0,0.0,0.0,70.5,2.4,0.0,30.9,10.1,85.5
13136,63.0,0.7,4.5,0.0,50.3,3.8,0.0,20.3,1.0,88.8
13219,49.4,26.7,22.1,9.3,4.1,8.7,0.0,14.5,6.4,91.9
13231,88.1,25.4,22.4,6.0,14.9,20.9,0.0,68.7,0.0,100.0
13243,75.5,22.5,15.7,0.0,28.4,19.6,0.0,33.3,21.6,99.0
13326,92.5,11.8,20.4,0.0,55.9,32.3,0.0,60.2,11.8,100.0
13433,84.7,15.3,35.6,0.0,50.8,35.6,0.0,54.2,11.9,100.0
13482,92.1,15.8,28.1,0.0,85.1,21.9,0.9,14.9,2.6,92.1
13532,55.0,12.9,9.3,3.3,37.0,10.7,0.0,18.2,5.3,94.0
13656,77.4,26.4,14.5,6.9,32.1,27.7,0.0,41.5,2.5,99.4
13680,16.2,0.0,0.0,0.0,1.4,0.0,0.0,16.2,0.0,62.2
13730,43.5,4.3,13.0,0.0,17.4,0.0,0.0,30.4,8.7,100.0
13755,54.1,4.1,8.1,0.0,27.0,12.2,0.0,32.4,1.4,89.2
13864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.6
13870,75.8,12.1,24.2,0.0,6.1,21.2,0.0,66.7,0.0,100.0
13920,83.4,14.8,19.3,6.3,52.9,17.5,1.3,28.3,25.1,99.6
13930,98.9,26.9,58.1,0.0,5.4,76.3,0.0,95.7,41.9,100.0
13994,63.0,4.7,0.0,0.0,20.9,0.0,0.0,0.0,0.0,69.8
14027,65.4,6.9,20.0,0.0,18.5,26.9,0.0,28.5,23.8,100.0
14092,73.8,7.5,16.3,0.0,12.5,26.3,0.0,50.0,21.3,93.8
14100,67.4,32.6,50.0,31.4,1.2,17.4,1.2,8.1,0.0,98.8
14231,91.5,53.7,31.7,0.0,25.6,15.9,0.0,76.8,0.0,98.8
14258,77.4,58.8,52.8,25.6,5.5,27.1,0.0,23.1,2.0,98.5
14365,67.2,35.4,30.2,16.6,18.8,20.5,0.0,21.1,16.2,96.8
14373,71.4,4.8,21.4,0.0,26.2,2.4,0.0,50.0,9.5,100.0
14498,74.8,13.6,28.2,0.0,25.2,24.3,0.0,47.6,1.0,96.1
14571,61.5,11.9,22.9,0.0,23.9,17.4,0.0,36.7,1.8,93.6
14621,82.6,6.7,15.9,0.0,23.1,27.7,0.0,64.6,3.6,94.4
14691,94.4,35.2,61.7,0.0,8.6,59.9,0.0,87.0,4.3,100.0
14704,74.9,7.2,8.7,1.0,49.3,5.0,0.0,38.7,1.2,90.9
14904,12.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,81.3
14918,22.9,2.9,0.0,0.0,20.0,0.0,0.0,0.0,0.0,82.9
14919,63.0,0.0,0.0,0.0,31.8,0.0,0.0,0.0,0.0,66.4
14920,100.0,18.1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
14944,45.1,16.0,6.3,0.0,17.7,13.7,0.6,18.9,4.0,87.4
15099,82.7,11.5,17.3,0.0,38.5,15.4,0.0,61.5,21.2,86.5
15156,90.7,5.6,13.0,0.0,68.5,29.6,0.0,77.8,1.9,98.1
15172,74.1,11.1,3.7,0.0,25.9,40.7,0.0,66.7,3.7,96.3
15214,58.4,9.5,5.4,2.7,37.6,13.6,0.5,29.0,1.4,85.5
15222,68.2,8.1,3.9,0.7,51.2,8.1,1.1,13.8,12.0,89.4
15329,82.6,34.8,19.6,0.0,30.4,56.5,0.0,41.3,2.2,97.8
15344,63.2,15.8,31.6,0.0,5.3,52.6,0.0,5.3,0.0,94.7
15560,63.0,3.1,3.1,0.0,47.7,5.7,0.0,18.7,2.1,93.3
15598,63.0,1.2,0.0,0.0,50.6,0.0,0.0,0.0,0.0,74.1
15599,55.9,0.8,0.0,0.0,54.3,0.0,0.0,0.8,0.0,86.6
15600,27.7,1.0,0.0,1.0,26.7,0.0,0.0,0.0,0.0,81.2
15710,63.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,20.0
15792,46.2,10.8,21.5,3.8,14.6,16.5,0.0,19.0,1.9,94.9
15842,64.2,17.6,13.8,11.4,32.8,16.7,0.0,18.2,2.1,91.2
16048,65.0,16.7,18.3,0.0,28.3,6.7,0.0,33.3,10.0,93.3
16154,76.1,51.5,45.1,29.2,15.5,17.8,0.0,13.6,0.0,97.3
16162,64.7,12.8,12.8,0.8,27.8,27.1,3.0,20.3,3.0,98.5
16220,50.0,14.1,7.7,0.0,2.6,24.4,0.0,24.4,0.0,92.3
16303,70.1,47.0,29.0,20.0,14.5,26.2,0.0,24.3,0.6,93.9
16345,69.0,9.8,14.4,0.0,33.3,25.9,0.0,31.0,9.2,97.7
16352,59.6,17.5,15.8,0.0,12.3,3.5,0.0,40.4,1.8,98.2
16427,63.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,72.0
16429,63.0,2.2,0.0,0.0,28.9,0.0,0.0,4.4,0.0,62.2
16436,77.8,16.7,33.3,0.0,22.2,38.9,0.0,38.9,8.3,100.0
16568,70.3,29.7,18.9,0.0,18.9,29.7,0.0,45.9,8.1,97.3
16672,33.1,0.7,0.0,0.0,28.1,0.0,1.4,3.6,0.0,46.0
16701,22.7,18.2,0.0,4.5,0.0,4.5,0.0,0.0,0.0,95.5
16758,70.6,35.9,42.9,19.5,13.3,17.5,0.0,35.6,0.8,98.0
16816,90.4,23.1,32.7,0.0,48.1,40.4,0.0,51.9,40.4,100.0
16882,63.0,0.0,0.0,0.0,24.1,0.0,0.0,0.0,0.0,78.3
16883,81.0,3.2,0.0,0.0,80.2,4.0,0.0,0.0,0.0,92.9
16885,15.7,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,55.4
16886,63.0,3.5,3.5,5.3,31.6,3.5,0.0,0.0,0.0,80.7
16887,63.0,5.1,0.0,0.0,17.9,0.0,0.0,0.0,15.4,82.1
16941,71.4,50.1,53.2,33.6,4.9,14.3,0.0,10.5,0.2,99.1
17004,66.5,19.6,21.1,3.1,27.3,28.9,0.0,18.6,3.6,95.4
17046,46.5,21.3,23.2,0.6,9.0,15.5,1.9,12.3,5.2,98.1
17095,76.4,59.0,58.7,46.4,4.0,1.1,0.0,11.1,0.0,98.3
17160,73.0,4.0,13.0,0.0,47.0,9.0,1.0,33.0,14.0,93.0
17194,84.2,24.2,43.2,9.5,14.7,65.3,1.1,18.9,6.3,97.9
17233,17.5,1.5,0.0,0.0,13.3,1.5,0.0,3.4,1.5,62.0
17274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.2
