006601,044503
006619,048132
006627,044453
006635,046326
006643,043844
006650,044107
006692,043802
006700,049908
006734,046391
006742,046359
006759,048488
006775,044511
006783,045302
006791,045302
006809,045021
006841,043844
006858,045310
006874,043802
006882,047365
006890,047365
006908,047365
006932,043752
006940,043786
006957,045260
006965,046516
006999,045138
007005,044420
007021,048140
007039,048140
007054,044891
007062,045328
007070,043562
007088,043513
007096,049312
007104,049312
007120,043802
007161,044925
007195,050575
007203,043638
007211,043810
007245,047548
007260,049320
007278,049320
007286,049999
007294,044925
007302,045914
007310,049981
007328,049981
007336,048140
007344,044057
007401,047431
007427,043828
007450,045351
007492,043752
007526,045336
007534,045336
007542,045153
007559,044602
007567,043802
007609,044404
007617,045344
007625,050567
007633,043661
007658,046433
007666,050351
007674,049429
007690,050351
007716,043943
007724,049189
007757,044982
007773,043638
007799,048223
007815,044016
007823,045351
007849,047381
007856,044909
007864,043489
007898,050153
007906,050120
007930,043836
007948,046557
007955,046557
007963,050682
007984,007984
007995,007995
007997,050542
007999,007999
008000,008000
008003,050542
008029,044420
008037,043802
008045,048934
008052,048934
008060,043786
008064,008064
008078,047837
008086,047837
008102,044800
008110,043752
008112,045476
008136,045450
008151,043877
008162,046763
008185,045039
008201,044024
008219,047928
008227,047928
008242,048009
008250,043851
008252,050013
008257,047027
008262,044909
008278,008278
008280,008280
008281,008281
008284,047928
008286,008286
008287,008287
008290,050427
008292,043869
008294,050427
008298,044222
008300,043869
008304,049932
008309,044263
008318,047373
008326,045278
008334,047084
008342,047084
008359,047084
008375,044958
008383,043786
008391,044636
008409,045112
008433,047597
008441,044909
008474,043802
008490,043786
008508,048884
008532,048710
008540,045328
008557,043935
008581,043802
008607,043984
008615,046243
008623,046607
008649,048223
008672,047985
008680,043786
008698,043752
008706,043893
008722,043893
008730,044776
008748,050534
008763,045435
008789,043737
008821,043844
008839,048843
008847,048843
008854,050278
008888,046979
008896,048132
008912,043802
008920,050708
008933,044404
008946,045625
008953,049916
008961,049916
008979,048173
008983,046110
008984,046110
008987,043786
008995,046409
009001,043802
009029,044305
009030,044305
009031,044305
009038,044909
009043,047845
009075,046763
009076,043802
009077,046763
009078,046763
009084,043919
009090,047019
009091,047019
009107,043489
009108,044990
009109,044990
009112,044990
009113,044990
009116,044198
009117,044198
009119,044198
009120,044198
009128,046474
009134,043927
009145,043489
009149,009149
009159,044065
009160,044156
009167,046672
009179,009179
009192,009192
009200,043752
009201,047001
009212,044453
009213,044453
009214,044453
009216,044453
009218,044453
009220,043737
009221,044263
009222,044263
009224,048694
009225,045609
009233,043802
009241,044487
009258,044420
009274,043893
009282,043935
009283,009283
009285,043786
009286,046763
009308,044727
009324,048595
009340,044206
009365,044099
009373,045294
009407,049148
009421,043786
009423,044941
009431,043521
009464,045542
009487,046920
009488,049841
009498,043489
009511,045138
009514,043802
009522,044305
009555,043786
009571,048512
009589,049122
009613,043802
009621,045104
009647,043844
009688,043778
009704,049452
009712,048124
009720,050054
009738,044594
009779,050674
009787,050047
009803,043935
009829,044834
009871,047845
009886,050617
009894,050617
009902,044909
009910,045120
009927,050443
009928,045476
009936,045856
009944,045856
009953,009953
009955,009955
009957,009957
009968,049940
009972,049940
009985,045104
009990,009990
009997,009997
010004,044347
010025,043505
010033,043844
010036,010036
010041,046789
010058,049924
010074,044495
010082,045773
010090,050625
010108,050625
010134,046136
010157,046144
010158,044297
010162,046763
010163,046763
010164,046763
010166,046763
010173,048413
010182,010182
010197,048033
010198,048173
010199,045773
010200,043786
010205,010205
010207,048629
010215,043836
010244,048934
010249,044388
010272,043489
010298,048397
010306,045146
010314,044347
010348,045641
010355,045583
010371,044909
010413,044040
010421,044818
010439,050682
010454,043943
010462,043943
010504,045047
010512,044784
010603,048728
010611,046235
010652,048124
010660,044545
010686,043877
010702,049999
010751,043943
010769,046037
010777,048041
010785,045070
010793,043950
010801,043786
010811,043844
010819,043950
010827,050021
010836,044032
010843,044677
010868,045138
010876,043802
010884,047050
010926,050328
010967,043794
010975,045492
010983,046433
010991,046102
011007,044362
011023,047738
011031,047621
011049,046102
011056,047621
011064,046870
011072,046870
011106,047936
011114,047936
011122,047936
011130,043489
011155,049775
011163,049775
011171,049841
011189,043802
011239,045369
011247,043752
011262,043844
011288,046714
011291,043786
011304,043976
011312,043802
011319,044388
011321,044388
011346,048207
011368,046896
011369,046896
011370,046896
011381,011381
011390,011390
011395,048744
011429,044602
011430,043869
011439,011439
011452,046045
011460,046045
011462,047738
011463,049098
011468,011468
011478,045914
011482,044107
011483,044107
011484,044107
011485,044107
011493,045161
011494,046334
011502,046334
011506,011506
011511,011511
011518,043513
011528,047241
011532,043489
011533,011533
011534,011534
011536,044750
011551,049197
011569,049197
011579,045013
011580,045013
011593,043802
011601,044859
011609,043752
011619,044107
011627,043984
011635,043489
011643,044800
011668,047332
011676,048157
011684,048157
011692,043489
011707,044388
011708,065680
011710,046573
011732,043687
011734,045591
011748,044982
011749,044982
011767,044834
011768,046508
011783,046573
011791,048298
011817,043968
011868,044511
011908,043612
011916,047514
011923,043786
011924,044925
011932,043489
011943,049098
011947,011947
011957,043802
011967,011967
011972,011972
011973,044081
011976,011976
011986,011986
011993,044396
011994,046524
011995,043802
011996,043802
011997,043802
012009,012009
012010,012010
012011,012011
012015,044057
012025,012025
012030,043786
012033,048850
012039,043992
012045,012045
012060,012060
012096,049494
012103,046748
012105,012105
012112,043844
012120,043885
012195,046649
012229,044453
012245,044354
012286,044974
012310,044008
012328,044800
012335,044263
012348,045245
012350,043786
012352,043786
012355,043786
012369,043943
012377,046649
012391,012391
012394,045005
012401,049932
012410,045831
012419,048876
012443,047852
012450,047852
012492,044016
012495,046748
012500,044016
012501,012501
012518,047001
012523,048272
012524,048272
012541,012541
012555,050351
012558,012558
012560,047001
012567,050492
012591,050484
012609,049981
012617,049338
012625,049338
012633,049783
012641,049783
012644,012644
012666,044362
012671,012671
012674,048595
012682,043786
012684,012684
012708,047050
012724,044115
012740,044818
012757,046813
012765,046748
012773,044024
012781,044024
012799,044032
012823,044420
012849,050278
012856,050278
012898,043786
012905,044966
012922,044909
012924,012924
012963,044263
012971,045039
013034,043786
013060,049205
013078,044115
013102,044107
013110,049205
013124,044354
013126,048728
013128,043489
013132,013132
013136,044040
013144,044040
013147,013147
013148,043786
013170,013170
013175,013175
013177,049205
013184,043752
013193,044370
013195,013195
013199,013199
013219,044057
013227,044057
013231,043489
013232,013232
013243,048942
013250,048942
013253,013253
013254,013254
013255,013255
013268,049924
013276,044008
013284,044404
013292,043786
013298,049155
013322,048694
013326,045377
013334,043802
013367,048744
013409,043711
013425,045385
013433,045385
013458,049395
013482,044065
013508,049379
013532,046359
013581,044677
013599,044909
013607,043562
013615,049056
013656,048835
013680,043786
013706,044909
013730,044461
013755,045922
013771,043489
013797,044701
013839,043836
013847,043786
013862,047068
013864,013864
013870,047068
013896,044354
013912,046342
013920,046342
013929,047241
013930,013930
013938,046961
013946,046342
013957,048694
013994,013994
013995,048736
013999,013999
014001,043661
014027,046193
014035,046193
014054,044958
014065,014065
014066,014066
014076,050724
014084,045864
014089,047803
014090,014090
014091,014091
014092,045864
014100,044073
014118,044073
014121,014121
014139,014139
014142,044198
014147,014147
014149,014149
014175,045104
014187,014187
014188,014188
014189,014189
014231,014231
014241,045393
014258,045393
014259,044602
014316,048413
014324,044248
014332,044032
014340,049619
014365,050013
014373,049619
014399,045302
014423,044636
014431,044636
014456,050559
014467,014467
014480,047266
014498,047266
014514,045401
014522,048363
014548,044081
014563,044180
014571,046235
014597,044933
014613,044792
014621,044099
014639,044099
014654,050013
014678,045484
014688,044909
014691,045476
014696,046979
014704,046979
014712,046979
014720,049031
014787,045286
014795,050179
014803,050195
014845,047894
014878,050393
014886,046060
014902,043802
014904,014904
014910,046953
014918,043786
014919,043786
014920,043786
014936,044909
014943,014943
014944,046953
015032,045047
015040,044743
015073,043786
015081,065680
015099,065680
015107,048652
015123,043711
015131,044172
015137,045104
015142,046995
015149,049791
015151,049577
015156,049791
015164,047498
015172,047498
015180,044826
015198,044669
015206,045161
015214,044339
015222,044990
015234,015234
015261,043786
015289,044586
015297,044321
015313,049171
015327,047167
015329,015329
015344,015344
015347,043489
015396,047381
015404,044107
015461,048702
015495,043711
015529,043752
015545,044909
015560,044628
015578,043786
015598,043786
015599,043786
015600,043786
015602,044933
015610,043489
015636,044909
015651,045047
015709,015709
015710,015710
015712,015712
015713,015713
015719,045823
015722,043786
015723,043802
015724,045757
015734,044263
015735,044818
015737,015737
015741,015741
015743,050534
015745,044297
015759,044800
015792,044115
015818,043752
015826,047993
015842,043794
015933,049981
015966,044677
015974,043562
015990,044925
016006,048231
016012,045583
016030,045419
016048,045419
016055,049528
016089,044644
016113,043802
016121,044834
016154,048496
016162,048801
016188,043489
016220,047688
016253,043489
016261,050054
016287,047019
016303,047019
016311,047019
016337,047803
016345,044123
016352,045823
016360,046565
016378,044636
016386,043802
016402,045146
016427,043786
016428,043554
016429,043786
016436,050633
016444,044875
016476,046102
016477,048496
016519,043752
016535,044164
016543,043737
016550,047571
016568,047571
016576,048223
016584,045054
016618,045112
016642,046524
016672,044107
016701,043752
016702,043752
016703,043752
016725,044925
016733,044412
016758,044503
016786,044537
016796,046599
016804,045161
016805,045161
016808,049700
016812,016812
016816,049700
016824,046110
016829,016829
016832,045492
016836,016836
016837,016837
016840,043844
016843,043786
016850,016850
016882,043786
016883,043786
016885,043786
016886,043786
016887,043786
016889,139303
016890,047241
016912,043711
016916,043752
016928,044206
016936,048009
016941,046763
017004,050161
017012,050161
017046,045427
017053,045047
017079,050021
017087,050021
017095,050021
017129,044008
017137,049502
017145,043661
017152,044628
017160,049502
017178,047175
017190,043786
017194,044131
017199,043489
017212,017212
017228,043802
017233,017233
017251,043489
017259,017259
017269,048819
017270,017270
017274,017274
017285,046565
017293,046565
017301,045435
017306,047183
017307,044800
017308,043802
017325,044453
017335,048082
017343,048082
017350,044180
017353,043752
017368,047027
017377,044677
017392,043802
017400,046235
017426,050286
017434,043802
017459,043489
017484,047399
017490,017490
017491,044149
017498,017498
017509,044263
017520,044826
017533,044974
017535,017535
017536,017536
017537,017537
017538,017538
017541,050435
017574,049809
017582,049809
017585,017585
017615,044909
017640,043703
017665,047456
017699,048322
017756,044156
017764,049569
017772,049858
017798,048322
017814,043984
017822,043877
017897,049130
017905,045872
017913,046003
017939,046961
017947,045872
017970,048256
018002,049270
018044,043984
018051,043950
018069,048876
018077,045104
018093,044651
018119,043844
018127,048231
018135,044966
018150,048686
018184,043885
018218,047795
018259,043489
018283,048009
018291,044602
018374,047795
018390,047373
018408,043786
018424,044636
018440,050583
018457,043539
018465,043802
018473,047985
018481,047985
018507,048264
018523,044909
018531,044933
018564,044479
018572,049841
018580,045070
018598,049346
018606,049346
018671,043844
018747,044180
018754,044701
018770,047191
018788,047191
018820,044818
018838,045153
018846,044172
018853,044172
018879,043802
018887,043638
018895,044818
018911,044180
018929,044180
018952,044909
018960,048165
018984,050351
018998,047027
019000,043752
019017,047027
019018,047696
019034,044396
019042,043489
019075,050435
019083,050435
019117,049544
019125,045856
019156,044487
019174,048041
019190,045237
019192,043752
019194,043786
019199,019199
019200,019200
019208,047878
019216,047878
019221,019221
019223,049882
019224,047878
019226,019226
019227,019227
019235,019235
019255,043687
019266,043844
019273,044768
019281,048389
019323,046151
019331,044891
019364,065680
019372,044925
019380,043919
019393,047027
019406,043786
019430,044818
019447,050443
019448,048165
019450,019450
019459,048041
019462,046144
019466,050484
019474,019474
019478,019478
019480,046763
019489,049858
019511,019511
019514,045138
019519,049288
019521,050690
019522,044412
019525,043802
019530,019530
019539,050690
019547,050690
019581,046219
019602,019602
019613,045419
019617,046896
019620,044081
019622,044909
019625,048702
019628,045500
019643,044933
019646,044263
019653,048082
019655,047019
019657,047365
019661,050187
019664,043786
019677,048694
019679,047696
019682,043950
019687,044198
019694,047696
019695,047993
019703,047993
019711,049569
019722,048751
019724,045161
019725,049973
019727,065680
019729,046110
019732,044784
019734,043752
019737,046110
019745,049569
019752,044206
019753,046441
019761,044818
019778,044370
019785,044511
019796,043562
019798,043604
019803,043489
019810,049296
019829,049098
019836,044909
019839,044198
019851,044263
019875,045047
019877,044628
019910,043646
019918,044909
019940,047332
019946,047985
019968,044560
019992,050245
019994,044578
020007,020007
020008,050245
020024,043802
020032,044214
020046,020046
020059,046110
020063,048223
020064,046763
020065,050047
020066,047001
020073,045062
020076,020076
020077,020077
020091,020091
020092,020092
020107,045443
020109,043901
020112,048041
020115,043489
020131,049353
020149,049353
020164,046573
020172,046003
020180,047894
020186,020186
020188,020188
020189,020189
020206,091397
020230,049882
020245,043802
020246,043844
020255,049437
020263,043976
020289,047589
020297,047589
020317,044636
020321,046110
020375,045492
020388,050195
020404,046888
020420,046888
020438,047449
020446,047449
020453,044156
020456,045047
020461,048009
020479,048017
020487,048017
020503,043539
020594,044966
020644,043836
020719,043950
020728,020728
020729,020729
020735,044495
020755,020755
020759,020759
020760,020760
020761,020761
020776,045088
020784,044974
020792,044818
020817,020817
020825,020825
020854,044974
020859,044198
020866,044909
020873,045005
020875,046961
020883,046961
020884,047001
020917,044677
020941,046961
020974,043802
020990,050369
021014,043802
021022,043802
021030,043802
021097,043489
021105,050500
021113,050443
021121,050443
021139,048470
021147,043802
021162,044271
021170,044230
021188,044230
021201,046763
021204,045112
021212,049080
021220,048074
021232,045278
021246,044248
021253,049924
021279,044750
021287,044255
021295,049528
021311,044164
021337,044784
021378,045104
021386,044909
021440,021440
021442,021442
021446,021446
021447,021447
021448,021448
021449,021449
021450,021450
021456,021456
021457,021457
021458,021458
021469,050203
021477,050203
021487,021487
021519,045468
021527,043786
021543,043786
021547,021547
021550,043786
021568,049874
021576,049874
021584,049874
021590,048231
021592,044271
021593,047381
021600,044271
021610,044008
021618,044271
021655,043752
021659,044263
021675,050484
021683,048330
021693,044198
021709,049445
021717,049445
021725,050674
021766,045120
021774,044016
021816,047639
021857,043752
021931,048702
021949,047340
021956,044289
022038,047886
022046,046979
022053,048017
022061,046128
022087,046128
022095,069682
022103,049452
022111,047886
022152,049452
022160,048272
022178,049452
022186,048694
022244,045658
022251,047241
022293,043802
022301,044297
022319,047597
022350,046177
022368,046177
022400,050005
022418,050005
022459,044818
022483,044297
022525,044867
022533,044529
022558,045666
022566,044305
022574,044040
022632,044560
022640,045831
022665,044875
022681,050211
022699,050211
022764,046805
022772,044313
022798,044321
022822,048553
022855,043802
022863,048553
022871,045195
022905,044396
022947,049882
022954,045625
022970,044909
022996,050559
023036,044347
023069,043786
023077,049890
023085,043786
023093,043620
023119,045476
023127,045476
023135,043489
023143,047969
023192,050492
023218,050153
023226,046151
023234,044362
023242,044362
023259,043786
023283,044404
023291,044909
023317,044370
023325,044370
023358,048850
023374,050393
023382,043489
023390,044727
023424,045401
023440,047456
023473,044131
023515,050229
023531,043711
023549,048231
023572,044453
023606,043802
023648,044909
023671,045153
023705,044198
023804,045369
023820,045450
023838,044495
023846,043711
023879,048355
023903,045468
023929,044909
023960,047308
023978,043844
023986,043844
023994,046813
024000,048231
024018,045484
024026,045484
024042,044206
024059,044388
024067,043802
024075,044388
024117,048520
024141,047894
024166,045120
024190,043703
024208,044727
024216,044792
024224,045492
024273,048751
024281,045492
024307,044750
024323,046359
024331,050096
024349,047050
024364,048629
024372,048629
024398,044289
024414,046920
024422,044396
024430,047381
024471,043521
024489,045542
024497,048496
024505,049932
024521,043612
024562,044404
024570,043612
024588,050286
024596,048173
024604,048173
024612,043752
024646,049452
024653,043802
024661,043802
024679,046789
024687,043786
024695,043786
024703,043786
024711,050328
024745,045500
024752,045500
024794,050278
024802,049361
024810,049361
024836,048355
024851,049064
024869,047696
024885,044370
024893,047001
024919,045674
024927,043752
024976,045518
024984,045518
024992,045518
025023,050252
025031,049890
025056,049890
025064,050161
025072,049627
025080,049627
025098,047803
025114,045948
025122,046672
025130,049957
025148,050039
025155,050740
025163,043802
025171,043802
025189,048231
025197,048207
025205,047365
025221,139303
025247,049270
025270,048264
025296,045559
025353,047712
025361,047712
025379,044800
025387,044867
025395,043505
025403,048751
025411,043794
025429,045526
025437,045526
025445,043620
025502,046144
025544,048777
025577,048736
025585,043521
025619,044958
025650,043786
025668,044396
025726,043752
025742,047514
025783,045534
025791,045534
025809,045534
025817,044412
025825,047688
025841,043745
025866,046060
025874,043786
025932,044420
025940,043752
025965,044883
025973,045179
025981,047183
025999,044842
026054,043752
026070,050708
026104,044503
026112,050641
026120,044511
026211,048363
026229,048363
026245,043802
026252,047886
026286,049874
026302,044529
026310,044529
026336,044537
026344,044537
026351,046516
026385,050336
026393,050336
026419,044438
026427,048876
026435,047696
026443,043786
026468,049270
026484,044909
026500,050153
026542,043802
026567,044446
026575,044446
026633,045955
026641,045955
026658,044412
026682,049361
026690,048835
026757,045963
026765,045963
026773,048710
026781,048710
026799,044479
026807,044479
026815,047720
026823,047720
026849,046680
026864,046136
026872,046136
026880,048371
026906,044487
026922,045559
026930,045559
026948,049718
026955,049718
026989,046409
027003,046433
027011,044453
027060,045542
027094,050492
027102,043786
027110,048637
027136,048025
027151,045567
027169,048637
027185,047340
027193,046714
027201,043760
027250,043794
027268,044891
027318,050005
027326,050047
027334,050047
027342,043737
027359,043547
027367,044636
027383,046102
027425,049148
027433,043919
027458,044610
027508,050369
027532,049957
027565,043489
027573,045104
027599,045161
027656,046250
027664,046326
027672,050047
027680,043802
027698,048728
027706,048728
027714,048728
027722,048819
027763,048736
027771,048033
027805,043778
027813,043802
027821,047225
027839,043984
027854,049635
027862,049908
027870,046268
027888,050575
027896,046268
027946,048231
027953,050716
027961,050716
027979,043943
027995,044552
028001,044552
028027,044552
028035,044552
028050,044560
028068,044560
028076,050567
028100,044578
028118,044578
028134,049908
028159,044461
028183,048926
028217,047373
028258,044909
028290,043802
028316,043802
028324,044180
028365,049932
028373,044586
028381,044594
028399,044594
028407,046953
028415,047027
028423,043802
028480,048298
028498,049726
028506,049726
028514,044909
028522,069682
028530,043802
028548,046763
028555,046243
028571,048694
028589,043786
028605,046573
028613,046573
028647,044750
028662,044743
028670,049478
028688,049478
028712,046581
028720,043786
028738,044503
028746,045443
028753,044180
028779,044610
028795,043844
028811,043505
028829,044743
028845,046755
028852,044016
028860,050724
028878,049379
028886,048215
028894,048215
028902,044909
028910,049379
028928,049387
028936,049387
028969,044974
028985,046326
028993,043794
029009,043752
029025,049510
029041,043968
029066,049395
029074,049395
029090,047183
029108,047092
029140,046243
029157,049155
029181,043802
029207,045062
029223,043976
029249,045120
029256,043497
029272,048579
029280,048579
029306,044784
029322,047241
029355,043802
029363,048041
029371,043786
029413,043786
029447,045575
029454,045575
029462,049031
029470,049031
029520,061903
029538,061903
029553,045146
029561,048165
029579,043703
029629,046813
029637,046813
029652,044818
029678,048835
029686,045781
029694,045781
029702,049924
029710,047902
029728,047902
029736,045583
029744,045583
029785,047076
029793,047076
029801,043489
029819,044321
029843,048843
029868,046896
029876,046896
029892,044909
029991,049130
030023,044529
030031,045583
030064,050641
030098,044644
030106,046276
030130,048264
030148,046995
030155,046995
030205,048421
030213,048421
030221,044560
030270,045500
030288,043752
030304,048421
030312,043752
030320,047365
030353,044636
030395,046870
030429,049460
030437,046128
030445,048348
030452,048348
030528,043539
030536,043489
030569,044669
030585,049650
030593,046284
030635,045195
030643,048652
030676,044800
030684,044800
030692,044180
030700,043836
030742,044677
030759,044677
030783,043943
030825,048413
030833,044651
030841,044651
030866,050286
030890,048975
030908,048975
030916,046383
030932,045880
030973,048926
031021,050278
031039,045401
031054,049247
031070,049932
031104,044685
031120,047431
031138,045161
031153,044909
031179,045476
031187,044693
031195,047019
031203,047886
031211,048124
031245,045427
031252,045377
031328,044735
031369,044024
031393,050054
031401,044909
031468,044800
031476,043836
031559,045096
031575,046599
031583,046599
031617,044636
031666,048439
031674,047506
031682,045856
031690,047043
031716,047506
031724,047019
031732,046474
031740,043802
031757,043992
031773,043489
031781,044032
031815,046078
031831,045591
031849,043489
031856,048652
031872,048447
031880,046482
031898,047514
031914,048090
031955,044909
031963,043786
031989,047894
031997,048090
032011,044834
032060,043786
032078,044073
032086,043752
032102,044909
032128,043786
032136,048306
032144,045872
032177,043752
032235,044701
032243,044701
032276,044909
032359,044198
032391,045427
032433,044826
032441,044909
032482,050062
032490,050229
032508,044164
032540,044818
032581,045179
032599,049213
032607,049213
032615,049213
032631,047001
032664,044404
032680,043752
032698,045070
032706,049601
032748,046144
032755,046144
032763,045609
032797,043752
032805,047522
032813,043810
032821,044792
032839,043794
032847,043794
032854,046607
032862,046961
032904,045104
032912,043901
032920,050724
032938,049601
032961,048751
033027,045054
033043,049817
033050,049817
033084,043877
033126,048157
033134,043752
033167,045625
033191,044800
033217,050435
033241,045302
033258,043802
033274,047951
033282,047951
033290,047951
033340,045328
033399,046409
033431,044735
033464,043802
033472,044735
033480,050484
033498,046441
033530,043752
033548,045286
033555,044743
033563,049940
033605,046037
033621,049858
033639,049429
033647,048702
033670,043513
033688,043752
033704,044818
033738,050062
033746,043489
033811,049098
033894,043802
033902,043786
033928,050252
033936,061903
033944,061903
033977,043489
033985,044289
034041,048488
034074,045054
034082,043802
034090,046003
034108,044750
034132,048496
034157,044677
034181,047241
034199,043901
034207,045799
034215,045799
034249,045153
034256,046284
034264,049288
034272,045799
034280,044768
034298,044776
034306,044776
034314,048900
034363,049056
034389,044909
034405,044297
034439,043802
034447,049460
034462,044636
034504,048231
034520,050591
034538,043752
034553,045195
034561,044784
034579,044388
034587,043802
034603,043836
034611,044339
034629,043752
034678,048652
034694,044586
034710,043612
034736,043745
034793,050559
034801,044818
034827,044818
034835,046607
034850,050039
034868,049056
034892,044800
034918,047738
034934,043893
034959,044487
035048,043489
035063,043802
035089,045104
035097,044222
035105,044412
035139,046821
035147,044180
035154,045344
035170,049221
035188,043588
035196,046276
035204,049528
035220,048538
035238,050237
035279,043802
035295,048801
035311,048462
035337,045807
035345,045807
035352,044909
035428,044644
035436,044677
035451,048371
035469,048371
035477,048223
035485,050062
035493,047795
035501,048223
035527,044818
035584,044719
035618,045997
035626,045997
035634,048587
035642,048587
035659,048587
035675,046193
035691,048306
035774,044461
035790,047795
035832,044602
035865,044909
035873,043513
