044271,92.8,101.9,7.1,9.5,19.6,22.6,38.2,2.9
044289,98.9,108.6,3.5,5.7,15.0,22.5,48.8,4.3
044297,61.2,67.2,38.4,21.4,20.5,10.5,8.2,0.7
044305,57.2,62.8,41.9,23.0,20.4,10.0,4.2,0.0
044313,100.3,110.1,2.2,4.4,16.1,23.5,48.9,4.7
044321,71.2,78.2,25.8,19.1,25.8,15.5,11.9,1.5
044339,61.4,67.4,37.8,21.6,20.1,11.5,7.5,1.0
044347,75.1,82.5,18.4,22.1,30.3,17.0,12.0,0.2
044354,67.9,74.6,27.2,21.3,23.7,15.1,11.0,0.1
044362,82.2,90.3,14.3,15.2,27.6,21.1,19.7,1.9
044370,87.8,96.4,10.4,12.2,23.8,21.7,29.0,2.7
044388,87.9,96.5,9.3,12.2,25.1,23.8,26.4,2.7
044396,76.6,84.1,20.7,16.4,25.0,18.5,18.5,0.3
044404,58.8,64.6,40.1,22.4,19.7,10.3,6.5,0.3
044412,49.9,54.8,50.0,23.0,15.4,5.9,3.2,0.3
044420,85.6,94.0,11.6,13.7,25.4,21.6,26.3,1.1
044438,85.5,93.9,11.1,13.9,28.2,22.3,23.0,1.5
044446,64.0,70.3,30.0,25.9,22.6,13.8,6.3,0.3
044453,72.8,79.9,23.2,19.4,24.1,16.9,15.1,0.4
044461,69.5,76.3,26.6,22.1,23.8,16.5,10.9,0.0
044479,74.5,81.8,19.3,21.4,28.7,18.1,12.1,0.0
044487,79.2,87.0,18.1,15.2,23.1,19.4,21.7,1.5
044495,75.6,83.0,20.9,18.0,24.8,18.4,16.4,0.9
044503,91.8,100.8,7.0,10.3,23.2,23.6,31.5,4.3
044511,49.8,54.7,49.2,24.6,15.1,5.8,3.0,0.0
044529,79.3,87.0,16.1,18.6,25.7,19.6,18.3,1.5
044537,83.4,91.5,13.0,15.3,25.7,22.9,20.2,2.5
044545,90.2,99.0,7.6,11.3,24.6,22.0,31.4,2.7
044552,86.7,95.2,10.6,13.8,26.0,20.1,27.2,2.3
044560,81.1,89.1,15.0,16.5,28.0,19.8,19.9,0.7
044578,73.2,80.4,22.4,18.6,24.1,17.7,15.4,0.4
044586,98.4,108.0,3.1,5.9,17.4,23.2,48.3,2.1
044594,78.2,85.9,18.6,17.8,24.3,16.7,20.2,2.1
044602,82.0,90.0,13.5,16.4,28.8,20.9,17.7,2.3
044610,80.8,88.7,16.4,15.5,26.2,19.1,21.0,1.6
044628,61.1,67.1,37.8,22.2,22.7,10.9,6.5,0.0
044636,76.2,83.6,19.9,18.8,24.4,17.4,18.0,1.0
044644,74.9,82.2,22.0,16.9,26.0,17.2,16.1,1.0
044651,81.0,88.9,16.5,14.9,24.8,21.4,20.8,1.2
044669,62.2,68.3,36.1,21.3,21.9,11.5,8.4,0.0
044677,73.4,80.6,22.7,19.5,25.2,17.0,14.2,0.9
044685,65.0,71.4,31.1,21.7,21.5,14.6,9.5,0.0
044693,71.2,78.2,23.1,21.4,24.1,16.1,12.4,1.3
044701,101.2,111.1,2.3,4.6,12.9,20.4,53.0,6.7
044719,71.2,78.2,21.2,24.4,32.6,12.9,8.4,0.2
044727,79.0,86.8,15.3,19.4,28.9,19.2,16.3,0.8
044735,75.6,83.0,20.1,19.1,26.7,18.4,14.8,0.6
044743,59.9,65.8,38.8,21.4,20.8,10.6,6.7,0.6
044750,78.9,86.6,19.7,16.1,19.3,16.4,26.8,1.2
044768,77.5,85.1,17.1,19.2,28.5,18.6,15.0,1.1
044776,83.1,91.3,12.9,15.8,27.7,21.4,20.5,1.6
044784,67.6,74.2,28.1,19.6,23.9,15.2,10.0,1.0
044792,68.2,74.9,29.0,20.0,22.6,13.4,13.0,1.1
044800,71.5,78.5,25.5,19.2,23.8,15.6,13.7,1.4
044818,54.8,60.2,46.1,21.8,17.8,8.2,5.3,0.0
044826,91.2,100.1,7.0,9.8,22.9,26.1,29.0,4.4
044834,83.4,91.6,12.1,15.7,26.1,21.5,21.7,2.2
044842,90.5,99.3,7.9,10.2,22.4,24.7,32.2,2.0
044859,74.0,81.2,21.0,21.1,27.4,15.7,14.2,0.5
044867,94.8,104.1,7.0,7.8,16.5,19.6,41.7,7.2
044875,86.0,94.4,11.6,13.3,24.1,22.1,27.6,1.0
044883,81.6,89.6,14.3,15.7,28.4,21.6,19.7,0.0
044891,76.4,83.9,19.9,18.5,23.9,18.9,17.6,0.8
044909,55.0,60.4,45.1,22.5,17.5,8.8,5.2,0.0
044917,74.1,81.4,19.7,22.4,28.0,16.2,12.8,0.8
044925,85.3,93.7,12.0,13.7,24.0,22.0,26.8,1.2
044933,94.4,103.6,4.7,8.4,19.8,23.9,34.7,7.3
044941,70.3,77.2,24.7,21.4,26.3,15.0,11.2,0.6
044958,80.0,87.9,15.7,17.3,24.1,22.4,19.2,0.7
044966,73.8,81.1,20.5,21.4,22.6,16.9,16.9,0.5
044974,87.8,96.4,8.8,12.5,25.2,23.0,28.0,1.8
044982,80.6,88.5,13.4,17.8,29.2,20.8,17.3,0.8
044990,59.7,65.6,38.3,23.5,19.4,10.8,7.0,0.2
045005,61.6,67.7,34.0,25.9,23.8,10.3,5.6,0.0
045013,72.4,79.5,23.7,20.7,24.4,17.7,12.8,0.6
045021,70.4,77.3,24.8,23.1,23.3,15.1,12.6,0.7
045039,65.8,72.2,29.7,22.1,26.4,14.5,6.2,0.2
045047,81.7,89.7,15.9,14.6,22.3,19.5,24.6,2.3
045054,66.7,73.3,29.9,20.6,21.0,13.4,13.4,0.1
045062,91.7,100.7,8.0,9.6,21.2,21.4,37.3,2.3
045070,61.0,66.9,36.5,23.2,22.4,9.4,7.1,0.6
045088,72.4,79.5,23.3,21.1,25.2,16.9,13.1,0.2
045096,72.1,79.2,21.6,21.8,28.0,15.7,11.5,0.4
045104,76.0,83.5,20.3,19.1,23.8,16.9,15.9,3.5
045112,72.7,79.8,24.6,19.1,23.8,16.8,14.3,1.1
045120,78.5,86.2,19.0,17.5,22.7,17.9,21.9,1.0
045138,85.9,94.3,11.7,13.0,23.0,21.2,28.1,2.3
045146,97.3,106.9,4.0,7.1,16.1,21.3,48.7,2.7
045153,72.9,80.0,22.6,19.2,24.9,16.4,15.1,0.5
045161,52.4,57.6,48.6,22.7,16.4,7.0,4.0,0.4
045179,66.8,73.3,30.9,20.8,24.1,14.2,9.7,0.2
045187,85.9,94.3,11.0,13.1,26.1,22.5,26.2,0.6
045195,85.3,93.7,11.0,14.4,26.9,21.6,23.7,2.0
045203,79.2,87.0,15.3,18.7,30.0,19.1,16.5,0.3
045211,92.1,101.2,5.4,11.1,24.4,25.5,32.7,0.9
045229,71.8,78.8,21.3,23.2,28.8,15.7,10.3,0.0
045237,72.0,79.0,21.1,24.7,24.5,15.6,13.5,0.0
045245,69.3,76.1,25.5,23.1,26.0,16.0,8.7,0.4
045252,72.1,79.2,21.5,23.3,27.0,17.9,9.3,0.6
045260,78.1,85.8,17.0,18.5,27.7,21.0,15.2,0.4
045278,76.0,83.4,19.2,19.7,28.9,17.9,13.1,1.1
045286,101.1,111.0,1.6,3.9,16.9,24.0,46.8,6.7
045294,79.2,86.9,14.9,20.4,27.5,19.7,17.2,0.3
045302,81.8,89.8,11.8,18.5,29.8,21.6,17.1,0.8
045310,92.2,101.2,5.8,10.6,25.0,24.7,31.6,2.3
045328,90.8,99.6,5.8,11.1,26.6,28.3,26.7,1.1
045336,82.0,90.0,13.0,17.1,29.1,19.7,20.2,0.6
045344,64.0,70.2,29.4,26.7,25.9,11.9,5.1,0.3
045351,67.2,73.8,25.5,26.0,26.0,12.9,8.5,0.1
045369,65.5,72.0,28.1,23.9,26.0,12.3,8.1,0.0
045377,81.5,89.5,14.5,18.3,23.7,20.1,20.3,3.0
045385,77.2,84.8,16.8,20.2,27.0,19.4,16.1,0.0
045393,96.9,106.4,4.3,7.0,20.0,23.6,35.0,10.0
045401,76.3,83.8,20.5,18.3,25.2,18.0,16.7,1.2
045419,92.9,102.0,5.8,9.3,24.0,25.0,34.7,1.2
045427,78.7,86.4,16.7,18.9,26.0,20.1,16.6,1.6
045435,95.0,104.3,5.0,8.7,18.0,22.9,42.2,2.9
045443,85.3,93.7,8.2,15.7,29.2,26.8,19.3,0.0
045450,72.5,79.6,23.9,19.4,25.0,16.1,14.9,0.3
045468,81.2,89.1,13.8,18.3,25.4,22.3,19.3,0.7
045476,87.0,95.5,11.0,12.4,23.5,21.7,27.5,3.4
045484,82.0,90.0,10.9,18.1,32.3,21.9,15.7,0.5
045492,85.5,93.9,10.9,14.3,25.8,21.3,25.3,1.9
045500,88.3,97.0,9.1,12.4,22.3,21.5,32.0,1.9
045518,76.7,84.3,19.5,19.0,26.0,16.8,16.4,2.1
045526,77.8,85.4,18.0,17.7,27.9,19.0,17.0,0.2
045534,73.2,80.4,22.3,20.7,27.1,16.4,12.9,0.6
045542,74.5,81.8,18.1,24.0,29.3,17.1,11.5,0.0
045559,77.5,85.1,18.0,18.5,25.5,18.9,17.5,0.9
045567,72.6,79.7,21.3,20.0,26.7,15.8,13.9,0.5
045575,77.9,85.6,18.6,17.2,27.6,19.1,16.9,0.6
045583,94.3,103.5,5.3,8.2,21.2,25.1,37.4,2.6
045591,81.9,89.9,14.1,16.7,27.2,17.8,22.7,1.3
045609,74.4,81.7,20.5,20.3,26.2,17.6,14.1,0.7
045617,90.5,99.4,7.5,10.9,25.0,24.4,29.6,2.5
045625,85.3,93.6,11.2,14.7,24.2,20.8,27.1,1.4
045633,99.5,109.3,2.7,4.9,17.6,23.3,46.7,4.8
045641,79.3,87.1,15.7,18.1,28.1,20.8,16.2,0.9
045658,73.5,80.7,21.0,18.7,26.6,16.9,14.7,0.3
045666,64.4,70.7,31.4,23.6,24.3,13.5,6.4,0.3
045674,86.6,95.1,11.5,13.3,21.4,22.6,28.6,2.4
045757,80.4,88.2,14.4,16.2,29.8,21.2,17.3,0.2
045765,89.7,98.5,7.6,12.1,25.9,24.2,28.6,1.5
045773,81.6,89.6,14.7,15.9,27.0,21.0,20.0,1.2
045781,74.4,81.7,18.6,22.7,27.3,16.1,14.5,0.1
045799,85.6,94.0,11.8,13.6,24.0,22.5,26.7,1.2
045807,88.1,96.7,8.4,13.9,25.0,24.6,27.0,1.1
045823,85.1,93.5,10.5,15.6,26.6,25.5,20.6,1.2
045831,80.3,88.1,14.3,18.8,25.3,22.3,18.8,0.1
