006908,Colerain Middle School,505,89.8,8.9,35.4
006932,College Hill Fundamental Academy,440,91.4,6.9,30.8
006940,Collinwood High School,235,62.9,27.2,81.3
006957,Carey Elementary School,368,94.2,6.0,10.1
006965,Col Crawford High School,207,94.7,5.5,14.2
006999,Colonial Hills Elementary School,365,95.4,6.6,7.7
007005,Columbia Elementary School,243,95.2,3.2,7.6
007021,Columbia High School,259,94.1,3.0,14.1
007039,Columbia Middle School,341,94.2,3.7,14.0
007054,Columbian High School,655,91.4,6.6,24.7
007062,Columbiana High School,307,93.9,3.4,12.1
007070,Columbus Intermediate School,366,91.9,8.8,27.3
007088,Lakeside Junior High School,380,88.7,10.7,41.2
007096,Columbus Grove Elementary School,255,96.1,2.7,4.8
007104,Columbus Grove High School,197,95.9,1.8,6.4
007120,Como Elementary School,242,87.9,8.5,43.6
007161,Concord Elementary School,638,95.1,5.5,9.9
007195,Northwestern Middle School,277,94.2,6.3,13.1
007203,Conneaut Elementary School,414,95.1,4.9,7.9
007211,Conneaut High School,390,88.7,9.3,39.8
007245,Conotton Valley High School,213,93.0,5.3,23.8
007260,Continental Local Elementary School,288,95.4,6.0,9.1
007278,Continental Local High School,188,94.8,5.6,8.6
007286,Coventry High School,476,88.8,3.8,39.5
007294,Cookson Elementary School,315,93.1,6.4,19.8
007302,Coolville Elementary School,217,93.5,4.4,13.8
007310,Copley High School,793,92.7,5.4,20.6
007328,Copley-Fairlawn Middle School,846,94.2,4.5,11.8
007336,Copopa Elementary School,426,94.7,6.3,8.6
007344,Cork Elementary School,290,93.1,4.0,22.7
007401,Cory-Rawson High School,249,94.2,3.7,14.0
007427,Coshocton High School,585,91.6,10.6,28.5
007450,Crooksville Middle School,316,93.1,6.7,18.9
007492,Covedale School,434,89.8,16.1,43.6
007526,Covington Elementary School,376,95.3,6.4,8.5
007534,Covington High School,180,94.4,4.0,11.4
007542,Cox Elementary School,218,93.1,8.1,17.8
007559,Coy Elementary School,347,94.2,5.8,11.5
007567,Cranbrook Elementary School,303,91.7,13.1,25.9
007609,Creekview Elementary School,386,92.9,16.3,20.7
007617,Crestline High School,222,91.0,17.4,29.2
007625,Norwayne Middle School,308,93.9,2.9,14.0
007633,Crestview Elementary School,435,95.3,2.7,6.2
007658,Crestview High School,323,91.8,3.7,27.6
007666,Crestview High School,248,94.4,3.5,13.8
007674,Crestview High School,237,94.1,11.6,15.8
007690,Crestview Elementary School,336,95.6,2.6,5.6
007716,Westwood Elementary School,444,91.6,10.1,28.3
007724,Crestwood High School,579,88.8,4.2,42.8
007757,Cridersville Elementary School,351,93.2,11.1,19.8
007773,Crim Elementary School,350,93.2,13.0,16.7
007799,Crissey Elementary School,360,93.4,7.1,16.5
007815,Croghan Elementary School,386,94.2,5.0,14.1
007823,Crooksville High School,279,94.2,4.4,17.8
007849,Crosby Elementary School,785,95.4,1.3,7.0
007856,Byrnedale Elementary School,315,90.5,11.5,29.3
007864,Crouse Community Learning Center,446,89.2,18.0,39.9
007898,Mathews Elementary School (Primary),144,94.0,10.0,16.0
007906,Brookfield Elementary School,384,91.7,7.6,23.2
007930,Cuyahoga Falls High School,1056,87.8,8.6,39.1
007948,Cuyahoga Hts Elementary School,351,95.4,3.6,6.1
007955,Cuyahoga Hts High School,222,95.1,1.2,7.8
007963,Elmwood Middle School,328,93.7,5.8,18.2
007984,Youngstown Academy of Excellence,226,81.5,31.4,70.5
007995,Cleveland Arts and Social Sciences Academy,365,87.0,26.4,48.1
007997,Dalton Elementary School,336,96.0,4.3,2.9
007999,Charles School at Ohio Dominican University,313,86.8,14.9,52.5
008000,Lorain Preparatory Academy,427,85.8,16.7,51.7
008003,Dalton High School,235,94.0,3.5,15.3
008029,Dan Emmett Elementary School,254,92.9,10.1,21.4
008037,Starling PK-8,520,82.3,15.9,68.0
008045,Danbury Elementary School,268,94.5,4.7,9.5
008052,Danbury High School,138,92.9,4.8,20.9
008060,Daniel E Morgan School,283,87.3,25.2,41.7
008063,Cascade Career Prep High School,97,34.2,36.2,95.9
008064,Monroe Preparatory Academy,204,86.9,18.7,54.1
008078,Danville Elementary School,357,95.1,6.0,8.7
008086,Danville High School,210,93.4,6.1,18.3
008102,Darbydale Elementary School,408,92.4,5.3,21.7
008110,Gilbert A. Dater High School,878,84.3,25.5,58.1
008112,Northwood Elementary,608,94.0,7.6,12.8
008136,David Anderson Jr/Sr High School,373,88.2,6.2,39.5
008151,David Smith Elementary School,380,94.2,7.0,13.5
008162,Olentangy Meadows Elementary School,529,94.9,9.3,9.2
008185,Daw Elementary School,205,91.5,8.9,30.2
008201,Galion Primary Elementary School,435,93.3,14.6,19.1
008219,Dawson-Bryant High School,253,89.7,10.0,43.5
008227,Dawson-Bryant Middle School,253,93.0,7.7,20.7
008242,Summit Station Intermediate,833,95.1,7.6,10.7
008250,Deer Park  Jr/Sr High School,476,89.6,6.0,36.5
008252,Green Primary School,844,94.9,4.0,8.6
008257,Glacier Ridge Elementary,528,95.2,7.3,6.9
008262,Jesup W. Scott High School,715,83.1,24.5,54.3
008278,Noble Academy-Cleveland,318,89.5,11.3,36.8
008280,Noble Academy-Columbus,283,92.9,16.8,20.0
008281,South Scioto Academy,213,83.9,27.0,62.5
008282,North Woods Career Prep High School,98,57.3,38.3,93.2
008283,Dayton Business Technology High School,73,73.9,61.5,84.9
008284,Dawson-Bryant Elementary School,571,92.4,10.2,25.7
008286,Harvard Avenue Performance Academy,375,84.2,16.6,57.8
008287,Groveport Community School,597,91.3,12.0,28.5
008289,Eagle Learning Center,42,40.5,71.1,100.0
008290,Dennis,864,95.5,6.9,6.0
008292,Defiance Middle School,565,93.5,8.2,17.4
008294,Five Points,982,95.5,3.9,7.0
008298,Lima Senior High School,976,83.8,14.5,51.5
008300,Defiance High School,682,93.0,9.9,21.6
008304,Middlebranch Elementary School,527,95.0,6.7,11.1
008309,Lorain High School,1679,76.9,13.8,66.7
008318,Delhi Middle School,515,92.3,6.5,25.8
008326,Carrollton Elementary School,792,94.9,8.3,7.8
008334,Delta Elementary School,358,95.4,4.6,8.1
008342,Pike-Delta-York High School,342,93.2,8.4,19.8
008359,Pike-Delta-York Middle School,359,94.0,5.1,11.6
008375,Demmitt Elementary School,376,93.2,8.8,19.2
008383,Denison,265,86.8,16.0,53.3
008391,Dentzler Elementary School,446,93.8,11.5,15.4
008409,Denver Place Elementary School,489,93.8,6.8,14.8
008433,Patrick Henry High School,230,94.7,3.1,11.8
008441,DeVeaux Elementary School,432,90.9,8.0,33.2
008474,Devonshire Alternative Elementary School,412,90.9,11.7,32.8
008490,Dike School of Arts,300,87.2,9.6,50.1
008508,West Muskingum Elementary School,684,93.9,8.3,14.0
008532,Dixie High School,290,92.4,7.4,22.1
008540,Joshua Dixon Elementary School,369,93.8,4.4,15.6
008557,Eaton Middle School,400,93.8,3.8,17.8
008581,Dominion Middle School,739,87.4,8.4,41.5
008607,Donnell Middle School,514,93.5,10.7,15.6
008615,Donnelsville Elementary School,332,94.5,6.7,11.5
008623,Dorothy E Lewis Elementary School,512,95.3,3.4,6.7
008649,Dorr Street Elementary School,396,92.1,11.1,27.1
008672,Johnstown Elementary School,482,94.7,7.1,7.8
008680,Memorial School,388,87.1,15.8,49.8
008698,Frederick Douglass School,235,85.6,14.1,55.8
008706,Dover Avenue Elementary School,391,95.4,5.7,7.3
008722,Dover High School,743,91.5,8.7,22.8
008730,Shelby Elementary School,863,94.9,6.6,7.3
008748,Chippewa Intermediate School,336,94.3,5.5,13.9
008763,Indian Hill Elementary School,538,95.2,0.5,7.6
008789,Driscoll Elementary School,270,95.0,5.7,9.3
008821,Dunbar Early College High School,537,73.3,31.0,80.6
008839,Duncan Falls Elementary School,647,94.1,6.4,11.4
008847,Philo Junior High School,435,92.1,6.6,27.2
008854,Dundee Elementary School,153,94.9,5.1,8.6
008888,Dunloe Elementary School,510,92.2,20.3,23.2
008896,Durling Middle School,443,88.8,9.3,44.1
008912,Duxberry Park Alternative Elementary School,187,88.8,12.1,43.7
008920,E A Powell Elementary School,361,94.4,10.1,11.5
008933,Rosa Parks Elementary School,494,89.9,18.3,42.8
008946,East Elementary School,116,95.5,8.9,6.8
008953,East Canton Elementary School,446,93.9,5.8,18.1
008961,East Canton High School,219,92.1,8.9,23.6
008979,Midview West Elementary School,385,93.4,7.0,16.1
008983,Wyandot Early Childhood School,635,94.6,5.2,11.4
008984,Endeavor Elementary School,741,96.1,2.9,6.7
008987,East Clark,176,82.7,30.2,59.9
008995,East Clinton High School,227,89.4,14.8,37.2
009001,East Columbus Elementary School,370,81.4,23.9,67.4
009029,Barack Obama School,444,89.6,13.5,40.5
009030,Abraham Lincoln School,470,90.9,18.4,34.6
009031,J.F. Kennedy School,467,89.7,16.4,39.3
009038,Toledo Early College High School,345,94.9,1.7,14.9
009043,East Knox Junior/Senior High School,355,93.1,7.4,17.9
009075,Johnnycake Corners Elementary School,575,95.6,1.6,4.5
009076,East Linden Elementary School,312,86.2,15.9,48.3
009077,Hyatts Middle School,838,94.9,4.3,8.1
009078,Liberty Tree Elementary School,660,95.4,5.2,6.2
009084,East Liverpool High School,566,87.8,9.4,46.9
009090,Washington Elementary School,463,96.2,5.0,3.5
009091,Hilliard Bradley High School,1605,91.9,3.6,20.3
009107,Helen Arnold Community Learning Center,301,91.1,15.4,34.2
009108,Lincoln PK-8 School,1015,89.1,13.4,40.1
009109,Willard Avenue PK-8 School,893,89.6,14.7,38.6
009112,Jefferson PK-8 School,721,87.8,13.5,46.7
009113,McGuffey PK-8 School,778,88.6,11.9,42.4
009116,Harding Middle School,445,93.2,3.5,19.2
009117,Garfield Middle School,465,93.2,5.8,19.8
009119,Hayes Elementary School,295,95.9,2.0,7.3
009120,Harrison Elementary School,263,93.7,10.5,19.7
009128,Ridgewood Elementary School,438,95.5,6.4,6.8
009134,East Palestine High School,253,88.3,9.9,45.7
009145,Akron Early College High School,398,97.4,0.3,2.8
009148,Zanesville Community High School,174,90.3,22.0,40.5
009149,Constellation Schools: Westside Community School of the Arts,168,87.0,25.6,49.7
009159,Prospect Elementary School,500,92.2,8.1,25.3
009160,Jackson Northview Elementary School,382,93.4,8.7,20.0
009167,Mississinawa Valley Elementary School,299,94.4,11.0,15.1
009179,Horizon Science Academy Columbus Middle School,460,91.1,13.6,29.5
009192,Foundation Academy,378,90.8,13.3,35.6
009200,James N. Gamble Montessori High School,683,88.5,7.1,41.6
009201,Waggoner Road Junior High,906,92.7,9.3,22.4
009212,Carson Elementary School,411,91.3,11.0,33.7
009213,Heritage Middle School,413,87.3,13.3,48.5
009214,Hillview Elementary School,411,92.5,8.7,22.1
009216,Legend Elementary,474,93.5,6.4,18.9
009218,Liberty Middle School,453,91.8,5.5,24.4
009220,Centerville Primary Village South,566,93.6,8.2,16.6
009221,Toni Wofford Morrison ES,321,88.4,7.7,47.9
009222,Helen Steiner Rice ES,296,88.0,9.2,46.1
009224,Madison Park Elementary,344,91.1,14.8,31.9
009225,Rossford Elementary School,815,94.4,8.4,12.6
009233,Eakin Elementary School,251,86.3,26.4,44.4
009241,East Elementary School,236,93.3,7.8,17.5
009258,East Elementary School,237,94.4,4.9,13.3
009274,East Elementary School,402,95.1,4.8,8.3
009282,Hollingsworth East Elementary School,418,94.1,6.4,13.4
009283,"Dayton Early College Academy, Inc",319,92.7,7.8,22.0
009285,Douglas MacArthur,280,91.4,8.8,27.7
009286,Orange High School,1865,92.9,2.9,20.3
009308,St. Marys East Primary School,446,94.6,3.7,9.4
009324,Fort Recovery Middle School,190,96.6,1.0,2.6
009340,Mt. Pleasant Elementary School,534,91.3,2.1,27.0
009365,Greenville Elementary School,792,93.0,9.1,18.5
009373,Chesapeake Middle School,336,92.7,12.5,20.0
009407,Waverly Primary School,413,92.2,13.1,25.1
009421,Ginn Academy,328,80.6,13.9,84.2
009423,Urbana Elementary School,857,93.5,7.4,17.4
009431,East Elementary School,330,93.3,8.3,14.4
009464,East Elementary School,126,95.7,10.9,5.5
009487,Miami Trace Elementary School,1136,93.8,8.0,14.9
009488,Fairless Elementary School,619,93.9,5.3,14.6
009498,East Community Learning Center,899,80.6,20.1,68.6
009511,Phoenix Middle School,153,94.5,1.3,10.0
009514,East High School,418,68.7,22.2,85.2
009522,Milkovich Middle School,638,87.0,17.8,48.2
009555,East Technical High School,475,65.6,20.0,86.1
009571,Eastern High School,329,89.7,9.1,39.5
009589,Eastern High School,163,88.1,8.8,39.9
009613,Easthaven Elementary School,482,89.5,19.1,37.0
009621,Eastlake Middle School,328,91.0,3.8,30.3
009647,Eastmont Elementary School,415,92.2,15.6,25.1
009688,Claymont Elementary School,223,93.4,10.0,16.8
009704,Eastview Elementary School,216,94.0,11.5,15.3
009712,Eastview Elementary School,344,94.6,3.2,8.7
009720,Revere Middle School,597,95.1,3.5,7.8
009738,Oberlin Elementary School,356,92.2,10.2,16.0
009779,Eastwood I High School,369,93.7,2.4,18.9
009787,Lee Eaton Intermediate School,484,94.0,3.0,16.5
009803,Eaton High School,469,93.0,5.8,22.3
009829,Echo Hills Elementary School,298,94.5,6.1,11.5
009871,East Knox Elementary School,518,93.6,6.1,15.6
009886,Edgerton Elementary School,248,95.7,5.7,8.4
009894,Edgerton High School,249,93.1,8.0,21.7
009902,Edgewater Elementary School,126,92.5,8.1,23.8
009910,Edgewood Middle School,703,93.8,5.4,14.4
009927,Little Miami Primary School,936,94.6,6.2,10.5
009928,Edgewood Elementary School,488,94.2,6.6,12.5
009936,Edgewood High School,458,88.8,4.3,40.8
009944,Wallace H Braden Middle School,371,89.7,7.1,37.6
009953,Sullivant Avenue Community School,304,85.6,16.8,57.0
009955,Madison Avenue School of Arts,369,83.7,21.9,61.0
009957,Klepinger Community School,544,89.0,16.1,45.2
009968,Sandy Valley Elementary School,580,93.8,5.6,15.0
009971,Ashland County Community Academy,64,80.4,40.0,78.9
009972,Sandy Valley Middle School,264,92.6,8.5,23.0
009985,Edison Elementary School,545,92.5,7.8,24.1
009990,Horizon Science Academy Elementary School,761,92.5,13.7,24.4
009996,Mahoning Valley Community School,147,74.3,59.9,69.8
009997,KIPP Columbus,1910,89.1,9.2,42.1
010004,Anna Marie Ayers Elementary School,489,91.6,10.5,28.4
010025,Edison Elementary School,412,94.2,6.7,14.7
010033,Edison Elementary School,366,89.1,25.1,39.5
010036,Cesar Chavez College Preparatory School,402,91.6,12.7,27.5
010041,Edison High School,296,93.2,5.7,16.5
010058,Edison Middle School,581,91.9,6.3,26.0
010074,Niles Middle School,445,88.4,11.2,45.7
010082,Elida Middle School,463,91.8,7.8,24.8
010090,Edon High School,224,93.6,6.8,13.6
010108,Edon Elementary School,289,95.6,4.3,4.3
010134,New Miami Middle School,139,89.1,11.5,44.2
010157,Elda Elementary School,310,95.0,5.6,10.7
010158,Mansfield Spanish Immersion School,220,94.8,5.2,11.9
010162,Freedom Trail Elementary,566,95.1,5.9,7.2
010163,Cheshire Elementary,470,95.3,4.9,6.1
010164,Heritage Elementary School,569,94.9,6.3,9.2
010166,Berkshire Middle School,884,95.0,2.9,7.4
010173,Elgin High School,253,91.6,10.2,28.8
010182,Performance Academy Eastland,315,89.4,13.7,36.3
010197,Northridge Elementary,549,94.7,3.8,9.5
010198,Midview East Intermediate School,429,93.2,8.0,18.4
010199,Elida High School,482,91.6,14.3,25.6
010200,MC^2 STEM High School,219,71.7,16.9,79.2
010205,L. Hollingworth School for Talented and Gifted,300,90.4,11.4,37.9
010207,Miami East Elementary,600,95.4,3.3,7.8
010215,Elizabeth Price Elementary School,275,93.8,10.5,16.9
010244,Danbury Middle School,112,93.5,5.2,14.1
010249,Ella Canavan Elementary School,473,95.2,3.1,8.0
010272,Ellet Community Learning Center,822,85.1,9.5,56.4
010298,Western Reserve Elementary School,269,94.6,4.0,11.8
010306,Elm Avenue Elementary School,194,95.9,2.0,3.6
010314,Martins Ferry Middle School,434,92.5,7.5,24.2
010348,Wauseon Elementary School,394,94.9,4.4,8.3
010355,Toth Elementary School,409,95.7,4.6,7.5
010371,Elmhurst Elementary School,384,93.7,7.8,17.6
010413,Elmwood Elementary School,387,89.5,16.6,40.3
010421,Springfield School of Innovation,114,88.4,12.4,47.8
010439,Elmwood High School,312,94.5,4.0,10.6
010454,Ely Elementary School,470,90.7,8.9,31.3
010462,Elyria High School,1497,86.8,9.8,40.4
010504,Emerson Elementary School,252,94.9,2.3,8.3
010512,Emerson Primary School,332,92.5,8.8,25.0
010603,Englewood Hills Elementary School,364,93.4,11.2,16.3
010611,Greenon Elementary School,901,93.6,7.2,16.9
010652,Erieview Elementary School,273,95.2,1.8,7.6
010660,North Royalton High School,1327,93.0,4.5,17.8
010686,Ervin Carlisle Elementary School,529,94.6,3.1,10.2
010702,Coventry Middle School,429,91.6,6.1,28.7
010751,Eastern Heights Middle School,547,89.3,10.7,37.3
010769,Eastern High School,248,93.3,12.3,16.6
010777,Watkins Intermediate School,802,94.8,2.7,10.5
010785,Etna Road Elementary School,509,92.3,12.5,22.3
010793,Euclid Middle School,873,89.0,20.4,43.2
010801,Euclid Park Elementary School,284,86.6,25.4,45.7
010811,Ruskin Elementary School,553,89.9,14.8,33.5
010819,Euclid High School,1308,83.4,15.1,59.8
010827,McDowell Early Learning School,370,95.6,7.3,4.2
010836,Gallia Academy Middle School,402,89.2,10.8,40.0
010843,Evendale Elementary School,229,93.6,8.4,18.0
010868,Evening Street Elementary School,488,95.6,0.8,4.5
010876,Arts Impact Middle School (Aims),504,86.6,4.3,54.4
010884,Evergreen High School,296,93.9,5.2,12.6
010926,Fairbanks High School,348,93.7,3.2,16.5
010967,Fairfax Elementary School,302,92.3,10.6,24.2
010975,Fairfax Elementary School,304,95.1,2.5,9.1
010983,Crestview Middle School,365,92.3,5.9,22.3
010991,Fairfield Freshman High School,699,93.6,6.7,17.6
011007,Fairfield Elementary School,319,95.2,6.0,8.3
011023,South Central Elementary School,375,95.4,9.0,7.4
011031,Fairfield Local Elementary School,433,94.7,5.5,8.0
011049,Fairfield High School,1778,90.1,11.9,34.2
011056,Fairfield Local High School,208,92.5,6.4,24.5
011064,Bremen Elementary School,354,94.1,4.1,11.8
011072,Fairfield Union High School,551,92.6,7.3,21.9
011106,Fairland East Elementary School,296,94.5,10.1,12.2
011114,Fairland High School,337,91.5,4.9,28.9
011122,Fairland Middle School,330,92.7,9.1,25.9
011130,Judith A Resnik Community Learning Center,365,92.8,7.6,22.5
011155,Fairlawn Elementary School,262,95.3,3.9,6.2
011163,Fairlawn High School,232,93.7,7.7,14.2
011171,Fairless High School,294,92.7,7.4,23.3
011189,Fairmoor Elementary School,466,85.3,16.9,55.4
011239,Fairport Harding High School,269,88.7,7.8,42.3
011247,Fairview-Clifton German Language School,647,95.0,3.7,7.8
011262,Fairview Elementary School,470,88.1,20.4,44.0
011288,Fairview High School,250,94.7,2.3,8.8
011291,Village Preparatory School Cliffs,495,87.7,3.3,48.1
011304,Fairview High School,411,91.9,5.7,22.5
011312,Fairwood Alternative Elementary School,192,82.7,17.0,66.1
011319,Eliza Northrop Elementary,467,94.6,4.6,11.0
011321,Ralph E. Waite Elementary,501,94.6,2.9,9.0
011324,Hardin Community School,37,96.5,62.3,2.9
011346,Fallen Timbers Middle School,708,95.3,1.4,6.8
011368,Sycamore Creek Elementary School,603,95.0,4.6,8.4
011369,Toll Gate Middle School,599,95.0,5.6,8.7
011370,Toll Gate Elementary,882,95.0,5.8,8.1
011381,Greater Summit County Early Learning Center,98,91.9,7.7,37.3
011390,Bella Academy of Excellence,152,88.7,17.8,41.5
011395,Valley View Elementary School,817,94.0,5.3,12.8
011429,Fassett Junior High  School,478,92.3,4.6,23.1
011430,Defiance Elementary School,1070,94.3,5.7,13.3
011439,Renaissance Academy dba Bessie Sherrod Price Preparatory Aca,127,77.0,26.6,80.6
011452,Fayetteville-Perry Elementary School,345,94.3,6.9,11.6
011460,Fayetteville-Perry High School,197,93.4,8.3,19.4
011462,South Central Junior High School,153,94.2,12.0,12.2
011463,Teays Valley West Middle School,578,92.6,6.3,19.9
011468,Columbus Bilingual Academy-North,519,90.2,11.1,40.5
011478,Federal Hocking High School,205,90.5,12.2,36.4
011482,Fairwood Elementary School,615,91.8,19.5,27.8
011483,Linden Elementary School,682,92.2,12.1,24.4
011484,Ridgeway Elementary School,702,93.3,7.5,18.9
011485,Bridgeport Elementary School,573,92.7,11.6,23.8
011493,Rayen Early College Middle School,364,91.2,2.1,34.8
011494,Felicity-Franklin Local  Elementary School,345,91.7,14.9,25.6
011502,Felicity-Franklin Local  High School,176,90.6,11.8,29.1
011506,Dayton Regional STEM Schools,774,95.0,2.8,10.6
011511,Lakeland Academy Community School,75,92.3,29.0,25.9
011518,Superior Intermediate School,373,90.9,8.3,33.8
011528,Jacob Coy Middle School,1016,94.3,4.5,13.1
011532,"National Inventors Hall of Fame School, Center for STEM",382,94.2,1.5,16.4
011533,Horizon Science Academy Lorain,823,92.2,4.8,27.6
011534,Horizon Science Academy Dayton High School,290,82.9,16.4,61.9
011536,Fernway Elementary School,327,94.5,5.0,9.9
011551,Field High School,516,91.9,6.3,26.1
011569,Field Middle School,442,92.8,6.9,21.8
011579,Cherry Hill Primary,506,91.8,11.9,29.1
011580,Belle Aire Intermediate,391,92.5,8.9,24.6
011593,Hubbard Elementary School,280,86.6,18.5,48.5
011601,Struthers Middle School,493,91.0,5.9,27.8
011609,Hughes STEM High School,1144,83.5,11.4,60.9
011619,Highland Elementary School,712,91.5,11.9,30.9
011627,Findlay High School,1469,92.8,13.0,22.3
011635,Findley Community Learning Center,550,90.9,16.4,28.8
011643,Finland Elementary School,398,90.2,19.0,33.3
011668,Finneytown Secondary Campus - Middle and High School,478,88.9,15.0,40.5
011676,Firelands Elementary School,788,94.4,2.7,9.9
011684,Firelands High School,448,93.6,5.1,15.8
011692,Firestone Community Learning Center,1011,82.9,10.0,59.4
011707,Evolve Academy,13,79.2,13.3,88.1
011708,South Gallia Middle School,114,90.4,14.4,29.4
011710,Olmsted Falls Early Childhood Center,327,93.9,9.4,13.6
011732,Bucyrus Elementary School,566,93.5,9.7,17.8
011734,Rittman Middle School,189,94.1,6.6,14.2
011748,Wapakoneta Elementary,801,95.5,5.3,8.3
011749,Wapakoneta Jr. High,208,93.9,4.8,15.4
011767,Fishcreek Elementary School,303,94.8,2.9,10.7
011768,Buckeye Central Middle School,189,94.4,8.0,11.9
011783,Olmsted Falls Intermediate Building,505,94.7,3.7,11.4
011791,Fitch High School,1226,90.2,4.9,32.4
011817,Fairborn Primary School,1291,92.3,11.4,24.3
011868,North College Hill Middle School,445,83.6,17.6,61.7
011908,Berea-Midpark Middle School,1500,91.7,6.4,25.2
011916,Riverdale Elementary School,192,94.4,4.4,12.8
011923,Northeast Ohio College Preparatory School,358,76.1,28.2,78.7
011924,Forest Elementary School,190,93.6,7.0,17.6
011932,Forest Hill Community Learning Center,410,93.5,11.5,19.6
011943,South Bloomfield Elementary,606,94.5,6.2,11.0
011947,Imagine Akron Academy,28,92.3,13.3,31.2
011957,Forest Park Elementary School,382,91.4,16.5,31.0
011967,The Richland School of Academic Arts,338,91.8,8.4,28.1
011972,Graham Elementary and Middle School,303,88.0,11.9,48.9
011973,Winton Woods Intermediate School,609,91.9,10.8,28.6
011976,Horizon Science Academy Dayton Downtown,185,88.0,14.6,53.2
011986,Horizon Science Academy Youngstown,428,89.0,9.8,43.9
011993,Jane Chance Intermediate School,327,92.5,9.7,18.6
011994,Wynford Middle School,237,93.9,6.6,16.5
011995,Columbus International High School,521,79.0,9.9,63.2
011996,Columbus City Preparatory School for Girls,190,87.6,13.0,48.3
011997,Columbus City Preparatory School for Boys,101,83.1,9.6,62.2
012009,Zenith Academy East,183,99.2,22.5,0.0
012010,Cleveland College Preparatory School,161,82.3,42.7,73.6
012011,Columbus Performance Academy,146,82.5,29.2,67.4
012015,Geneva Platt R. Spencer Elementary School,338,91.2,11.7,29.9
012025,Constellation Schools: Stockyard Community Middle,34,82.0,22.5,69.5
012030,Near West Intergenerational School,212,92.1,5.0,23.4
012033,Foxfire Intermediate School,127,90.0,26.6,45.7
012036,Regent High School,274,35.1,64.3,99.8
012037,Mason Run High School,142,46.9,59.6,98.4
012038,Old Brook High School,478,48.5,48.0,98.4
012039,Fostoria Junior/Senior High School,656,89.7,14.3,40.6
012040,Road to Success Academy,68,39.4,59.2,100.0
012041,Central High School,99,64.1,60.4,79.0
012042,Southern Cleveland Drop Back Indba Innovative Career Academy,69,66.2,51.0,83.9
012043,West Cleveland Drop Back In dba Frederick Douglass High Scho,556,44.0,66.9,97.9
012044,Capital High School,71,51.6,65.6,96.9
012045,Patriot Preparatory Academy,723,93.1,4.5,20.0
012054,North Central Academy,64,84.4,28.0,62.0
012060,Akros Middle School,123,88.8,15.2,36.4
012096,Adena Elementary School,529,93.6,9.0,14.7
012103,General Rosecrans Elementary,287,95.6,4.2,5.9
012105,Southside Academy,179,83.1,19.6,71.5
012112,River's Edge Montessori Elementary School,548,94.8,2.4,13.5
012120,Franklin Elementary School,363,94.4,6.8,13.5
012195,Franklin Monroe Elementary School,287,96.5,2.7,1.1
012229,Ben Franklin Elementary School,264,91.8,10.5,27.3
012245,Franklin Elementary School,485,90.8,12.9,33.0
012286,Franklin Elementary School,247,95.0,2.4,10.6
012310,Franklin High School,628,90.7,14.9,31.1
012328,Franklin Heights High School,1374,85.6,14.0,48.8
012335,New Beginnings,144,63.5,11.8,87.9
012348,Harrison Central Elementary School,769,92.1,5.7,25.0
012350,Campus International School,694,93.2,4.2,20.2
012352,New Technology West,303,79.7,16.4,64.7
012355,Facing History High School@Charles Mooney,139,64.0,22.3,83.2
012369,Hamilton Elementary School,430,88.7,11.4,43.8
012377,Franklin Monroe High School,207,96.4,6.2,2.1
012391,Metro Early College High School,856,94.3,3.4,14.6
012394,Warrensville Heights Elementary School,686,92.5,12.4,24.9
012401,Frazer Elementary School,260,94.6,5.9,12.1
012410,Mapleton Middle School,171,92.4,5.6,28.4
012419,Frazeysburg Elementary School,297,93.5,7.7,17.2
012443,Fredericktown Elementary School,535,94.0,4.7,11.4
012450,Fredericktown High School,279,93.1,8.3,19.0
012492,Fremont Middle School,790,92.4,7.5,23.4
012495,Big Walnut Intermediate School,662,94.7,3.1,9.7
012500,Fremont Ross High School,820,91.2,9.3,31.4
012501,Beacon Hill Community School AKA Beacon Hill Academy,175,94.3,9.1,12.8
012518,French Run Elementary School,395,93.0,10.0,21.5
012523,Madison-Plains Elementary School,322,94.2,10.6,10.9
012524,Madison-Plains Intermediate School,273,94.0,8.7,15.1
012528,The Academy for Urban Scholars,387,92.1,35.0,16.9
012529,Focus North High School,260,57.5,60.4,90.7
012541,University of Cleveland Preparatory School,146,78.6,28.0,67.0
012555,Crestview Middle School,192,95.4,4.0,10.1
012558,Global Village Academy,234,95.9,4.6,5.4
012560,Summit Road Elementary,409,93.8,7.8,16.4
012567,Frontier High/Middle School,208,90.4,6.0,33.7
012591,Fort Frye High School,222,94.5,5.7,14.6
012609,Fort Island Primary Elementary School,358,94.5,2.7,12.8
012617,Fort Jennings Elementary School,148,96.2,2.7,2.9
012625,Fort Jennings High School,172,95.2,0.6,8.7
012633,Fort Loramie Elementary School,404,97.7,2.7,1.1
012641,Fort Loramie Junior-Senior High School,244,97.4,2.1,1.9
012644,STEAM Academy of Warren,362,89.6,28.3,35.8
012666,Fort Miami Elementary School,349,93.9,6.9,14.3
012671,Constellation Schools: Eastside Arts Academy,149,89.6,33.0,43.0
012674,Fort Recovery High School,255,95.7,0.7,8.4
012682,Albert Bushnell Hart,259,86.7,21.4,52.6
012684,Broadway Academy,448,82.5,32.9,66.2
012708,Evergreen Elementary School,491,94.9,4.2,9.9
012724,Heath Middle School,368,94.3,7.1,13.4
012740,Fulton Elementary School,435,91.2,15.4,29.1
